stories,sadness,joy,fear,disgust,anger
"In ""The Enchanted Garden,"" young Leila discovers a hidden garden filled with magical creatures and ancient secrets. Guided by a wise talking parrot, she embarks on an adventure to save her village from a drought. Through friendship and courage, Leila learns the importance of nature, harmony, and believing in herself.",0.106146,0.847325,0.038018,0.004888,0.017947
"In a vibrant Persian village, young Afsaneh discovers a magical carpet that grants wishes. With her mischievous monkey friend, she embarks on enchanting adventures, learning the importance of kindness and friendship. As they navigate challenges, Afsaneh realizes true happiness comes not from wishes, but from the love shared with others.",0.039462,0.966571,0.007457,0.016036,0.011554
"In a vibrant village, young Yasmin discovers an ancient, enchanted carpet that grants her three wishes. As she explores wondrous places, she learns valuable lessons about friendship, courage, and the importance of home. With the help of her friends, Yasmin must decide how to use her wishes wisely before time runs out.",0.072479,0.9158,0.025223,0.013046,0.015517
"In a vibrant Persian village, young Amir discovers a magical carpet hidden in his grandmother's attic. When he learns it can fly, Amir embarks on whimsical adventures, meeting talking animals and exploring enchanted lands. Along the way, he learns the value of friendship, courage, and the rich tapestry of his heritage.",0.058231,0.818123,0.028185,0.017223,0.019514
"In a vibrant Persian village, young Amir discovers a magical carpet hidden in his grandfather's attic. As he embarks on thrilling adventures through enchanted lands, he learns the value of friendship, courage, and his cultural heritage. With each journey, Amir unravels ancient stories that connect him to his ancestors’ wisdom.",0.063906,0.670742,0.028841,0.017495,0.058577
"In ""The Magic Carpet Adventure,"" young Amir discovers a hidden carpet that transports him to fantastical realms of Persian mythology. With his clever friend Leila, they must outsmart mischievous jinn and solve ancient riddles to save their village from a looming curse, learning the importance of friendship and bravery along the way.",0.068506,0.58552,0.035139,0.027752,0.03735
"In the enchanting city of Isfahan, young Arya discovers an ancient carpet that grants her the ability to speak with animals. Together with her wise cat, Kavi, they embark on magical adventures, learning the importance of kindness, friendship, and protecting their vibrant heritage, while uncovering the secrets of their ancestors.",0.040158,0.938285,0.018948,0.030817,0.030848
"In the enchanted city of Shiraz, a young girl named Leila discovers a magical carpet that transports her to ancient Persia. Alongside a talking parrot, she embarks on a quest to save her village from an evil sorcerer. Together, they learn the power of friendship, bravery, and perseverance.",0.101585,0.689969,0.04045,0.023893,0.052417
"In a vibrant Persian village, young Lila discovers an enchanted carpet that whisks her away to magical realms. With her talking parrot, she embarks on adventures to help lost creatures and solve ancient mysteries, learning the value of friendship, courage, and her rich cultural heritage along the way.",0.08159,0.814504,0.018099,0.023084,0.038271
"In a vibrant Persian village, young Leila discovers a magical carpet that can travel through time. With her mischievous cat, Pasha, they embark on adventures to ancient Persia, learning about bravery, friendship, and their heritage. Together, they uncover hidden treasures and timeless tales, forever changing how they see their world.",0.064408,0.889137,0.031404,0.018546,0.024783
"In a vibrant Persian village, young Lila discovers a hidden garden guarded by a wise old owl. With each visit, she learns about ancient stories and magical plants. When the garden faces danger from neglect, Lila rallies her friends to protect its beauty, discovering the power of friendship and heritage.",0.148209,0.754874,0.071755,0.016764,0.129848
"In ancient Persia, a curious young girl named Yasmin discovers a magical carpet hidden in her grandmother's attic. Together, they embark on adventures through mystical lands, meeting wise creatures and solving ancient riddles. As Yasmin learns the value of courage and friendship, she uncovers her family's forgotten legacy and destiny.",0.104585,0.575013,0.147031,0.015184,0.035325
"In a vibrant Persian village, a curious young girl named Leila discovers an ancient, enchanted carpet that can fly. With her loyal friends, she embarks on magical adventures, learning about her heritage, courage, and friendship. Together, they unravel the mysteries of the past while creating unforgettable memories for the future.",0.105338,0.923646,0.020954,0.012804,0.012165
"In a vibrant Persian village, a curious young girl named Leila discovers a magical carpet hidden in her grandmother's attic. Each flight takes her on adventures through ancient myths and legends. With newfound friends and bravery, Leila learns the importance of kindness, courage, and the rich stories of her heritage.",0.090849,0.55729,0.022987,0.016787,0.182287
"In a vibrant Persian village, young Ava discovers a mystical carpet that grants her three wishes. With her loyal friends, she embarks on adventures filled with magic and wonder. However, Ava learns that true happiness comes not from wishes, but from friendship, kindness, and embracing the beauty of her culture.",0.068267,0.958243,0.012428,0.014345,0.009991
"In the enchanting village of Golestan, a curious young girl named Tara discovers a magical carpet hidden in her grandmother's attic. As she journeys through vibrant lands, she learns the importance of friendship, bravery, and preserving her culture. Together with new friends, Tara must save the carpet from an ancient curse.",0.098274,0.77059,0.034656,0.017812,0.144897
"In a vibrant Persian village, young Arya discovers a magical carpet that grants wishes. As she embarks on whimsical adventures, she learns the importance of kindness and courage. With the help of her friends, Arya must confront a mischievous spirit, proving that true magic lies in friendship and selflessness.",0.113152,0.947707,0.016741,0.017899,0.014652
"In a vibrant Persian village, young Leila discovers a hidden garden filled with magical flowers. Each bloom grants a wish, but when chaos ensues, she learns the importance of responsibility and friendship. With her newfound courage, Leila must unite her community to restore harmony and protect the enchanting garden.",0.070357,0.825264,0.023243,0.005317,0.024399
"In a vibrant Persian village, young Sara discovers an enchanted carpet that whisks her away on magical adventures. Alongside a mischievous talking parrot, she learns the importance of friendship, bravery, and preserving her culture. Together, they must outsmart a cunning sorcerer to save their land and return home.",0.060018,0.888601,0.039681,0.017447,0.03407
"In a vibrant Persian village, young Arman discovers an enchanted carpet that grants wishes. As he embarks on magical adventures, he learns the true meaning of friendship and kindness. When faced with a difficult choice, Arman understands that the greatest treasure lies not in wishes granted, but in selfless love.",0.047841,0.827261,0.009307,0.016738,0.012656
"In a vibrant Persian village, young Amina discovers a magical carpet that transports her to ancient tales. With the help of legendary heroes, she embarks on adventures to save her home from a looming shadow. Along the way, Amina learns the power of friendship, courage, and the importance of her culture.",0.071112,0.694517,0.175462,0.014027,0.018967
"In a vibrant Persian village, young Leila discovers a magical carpet that transports her to enchanted lands. Joined by her clever talking parrot, they embark on adventures, solving riddles and helping mythical creatures. Through friendship and courage, Leila learns the power of kindness, ultimately returning home to share her stories.",0.080887,0.807929,0.058407,0.014147,0.026888
"In ancient Persia, a brave young girl named Leila discovers a magical carpet that can transport her to different realms. With her loyal friend, a mischievous fox, she embarks on adventures to solve riddles, meet mythical creatures, and learn the importance of courage, friendship, and believing in oneself.",0.071094,0.744864,0.024132,0.032517,0.025098
"In a vibrant Persian village, young Nima discovers a magical carpet that transports him to ancient tales. With the help of mythical creatures, he embarks on adventures to solve riddles, learn bravery, and cherish friendship. As he uncovers his heritage, Nima realizes the power of stories that connect generations.",0.235752,0.693679,0.029906,0.017662,0.027612
"In the vibrant village of Golshan, young Leyla discovers a magical carpet that whisks her on adventures through Persian folklore. Alongside a wise talking parrot, she learns the importance of kindness and bravery as they solve riddles and face mythical creatures, ultimately returning home to share her newfound wisdom.",0.041862,0.826041,0.018617,0.013883,0.035216
"In a vibrant Persian village, young Ava discovers an enchanted carpet that grants her three magical wishes. As she embarks on whimsical adventures, she learns the importance of friendship, kindness, and bravery. With each wish, Ava uncovers hidden truths about her heritage, ultimately realizing that true magic lies within her heart.",0.206175,0.820216,0.020181,0.013815,0.013925
"In a vibrant Persian village, young Amir discovers a magical carpet that can transport him to the stories of ancient heroes. Alongside his feisty friend Leila, they embark on thrilling adventures, learning valuable lessons about courage, friendship, and the rich tapestry of their culture, uniting their community through shared tales.",0.074394,0.87689,0.016434,0.010632,0.048423
"In the vibrant village of Tabriz, young Samira discovers an enchanted carpet that can take her to magical realms. With her mischievous friend Ramin, they embark on thrilling adventures, meeting mystical creatures and learning valuable lessons about friendship, bravery, and the importance of dreams. Together, they unravel the carpet's secrets.",0.062431,0.881914,0.059318,0.022912,0.026878
"In a vibrant Persian village, young Leila discovers an ancient, magical carpet that can transport her to hidden realms. With her loyal cat, she embarks on enchanting adventures, learning about friendship, bravery, and the importance of storytelling. Together, they uncover the secrets of her ancestry and the magic within her heart.",0.237226,0.670256,0.023415,0.014819,0.023145
"In a magical Persian garden, a curious little girl named Leila discovers a talking parrot named Pasha. Together, they embark on adventures to save lost fairy friends and restore color to the garden. Along the way, they learn about friendship, bravery, and the importance of caring for nature.",0.107226,0.779329,0.17833,0.006774,0.024137
"In a vibrant Persian village, young Leila discovers a magical carpet that grants her three wishes. As she explores new adventures, she learns valuable lessons about friendship, kindness, and the importance of home. With each wish, Leila uncovers the beauty of her culture, ultimately realizing that love is the greatest magic of all.",0.175261,0.879238,0.008817,0.017278,0.008935
"In a vibrant village nestled between mountains, young Yasmin discovers a magical carpet that grants her three wishes. With her loyal friend, Kian, they embark on adventures to help the villagers, learn valuable lessons about kindness, courage, and friendship, ultimately realizing the true magic lies not in wishes, but in love and unity.",0.046238,0.96212,0.009854,0.013066,0.013211
"In a vibrant Persian village, young Ramin discovers a magical carpet that transforms his dreams into reality. With his loyal friend Lila, they embark on enchanting adventures, encountering mythical creatures and solving ancient riddles. Together, they learn the importance of friendship, bravery, and believing in the impossible as they navigate their fantastical world.",0.09989,0.703594,0.023971,0.00922,0.032049
"In the enchanting land of Persia, a curious young girl named Lila discovers a magical carpet hidden in her grandmother's attic. As she embarks on adventures through ancient cities and mystical forests, Lila learns the importance of friendship, bravery, and embracing her culture, uncovering secrets that connect her to her heritage.",0.050267,0.932172,0.030414,0.013688,0.015881
"In ancient Persia, young Leila discovers a magical carpet that transports her to wondrous realms. Alongside talking animals and wise sages, she embarks on a quest to save her village from an eternal drought. With courage and friendship, Leila learns that true power lies within, changing her world forever.",0.126484,0.655159,0.025765,0.027614,0.094363
"In ancient Persia, a young girl named Leila discovers a magical carpet that can take her anywhere in the world. Alongside her playful cat, she embarks on adventures, meeting mythical creatures and learning valuable lessons about friendship, bravery, and the importance of preserving her culture. Together, they create unforgettable memories.",0.251842,0.714889,0.015868,0.025238,0.019432
"In ""The Enchanted Carpet,"" young Amina discovers a magical carpet that whisks her away to ancient Persia. Alongside her mischievous kitten, she embarks on a quest to find the lost treasures of her ancestors. Facing challenges and meeting unforgettable characters, Amina learns the importance of courage, friendship, and heritage.",0.118145,0.56816,0.056662,0.03439,0.034783
"In a vibrant village, a curious young girl named Layla discovers a magical carpet that reveals ancient stories of Persian heroes. As she embarks on thrilling adventures, Layla learns about bravery, friendship, and the importance of her cultural heritage. Can she harness the magic to unite her community and inspire hope?",0.037885,0.944897,0.020416,0.010166,0.011295
"In a vibrant Persian village, young Leila discovers a magical carpet that whisks her away on adventures through ancient tales. Alongside whimsical creatures, she learns the importance of friendship, courage, and her rich cultural heritage. With each journey, Leila uncovers the power of stories to connect hearts across time and space.",0.159055,0.7126,0.031014,0.013307,0.071492
"In the vibrant village of Golestan, young Amir discovers a magical carpet that whisks him on adventures through ancient Persia. Alongside his clever cat, Koochik, they meet legendary heroes and solve riddles, learning the value of friendship and bravery. Together, they unveil the secrets of their rich cultural heritage.",0.07632,0.885618,0.022397,0.019913,0.035014
"In ""The Magic Carpet Adventure,"" young Amir discovers a hidden carpet in his grandfather's attic. When he steps on it, he’s whisked away on a journey across ancient Persia. Along the way, he learns about bravery, friendship, and the importance of his heritage, ultimately returning home with newfound wisdom.",0.052488,0.622857,0.175441,0.019707,0.030016
"In a magical Persian village, young Leila discovers a hidden garden filled with talking animals and enchanted plants. Guided by a wise owl, she embarks on adventures to solve riddles and restore harmony. Along the way, Leila learns the importance of friendship, courage, and embracing the beauty of her heritage.",0.074478,0.934296,0.022945,0.008796,0.013413
"In a vibrant Persian village, young Leila discovers a magical carpet that whisks her away on adventures to ancient tales. Alongside her mischievous talking cat, she learns about courage, friendship, and the importance of storytelling. Each journey reveals a new lesson, weaving together the threads of her heritage and imagination.",0.056658,0.853203,0.044506,0.012943,0.08646
"In a vibrant Persian village, a curious girl named Lila discovers a magical carpet that grants her wishes. As she journeys through enchanting landscapes, she learns the importance of kindness and friendship. When an unexpected challenge arises, Lila must use her wishes wisely to save her village and its timeless wonders.",0.030628,0.979139,0.031794,0.018361,0.012583
"In a vibrant Persian village, a curious young girl named Leila discovers an ancient map leading to the hidden Garden of Dreams. With the help of magical creatures and her friends, she embarks on a thrilling adventure filled with riddles, friendship, and self-discovery, ultimately learning the true power of her dreams.",0.096365,0.547066,0.032735,0.005382,0.02558
"In ancient Persia, a curious young girl named Laila discovers a hidden map leading to a mythical garden said to grant wishes. With her loyal friends, she embarks on an adventurous quest, facing magical creatures and challenges. Along the way, Laila learns the true power of friendship and believing in herself.",0.093313,0.876206,0.033917,0.008672,0.017476
"In a vibrant Persian village, young Mehran discovers a magical carpet hidden in his grandmother's attic. As he embarks on thrilling adventures through enchanted lands, he learns the importance of friendship, bravery, and heritage. With each journey, Mehran uncovers ancient tales that connect him to his family's rich history.",0.061478,0.714712,0.024742,0.014716,0.02776
"In ancient Persia, a young boy named Arash discovers a magical carpet in his grandfather's attic. This enchanted carpet whisks him away on thrilling adventures across vibrant lands. Along the way, he learns the importance of courage, friendship, and the rich tapestry of his culture, ultimately finding his true purpose.",0.052713,0.83825,0.023483,0.019597,0.03533
"In ""The Magic Carpet Adventure,"" young Amir discovers a hidden, enchanted carpet in his grandmother's attic. With his curious friend Leila, they embark on a whirlwind journey through ancient Persia, meeting whimsical creatures and solving riddles. Together, they learn the importance of friendship, bravery, and embracing their rich cultural heritage.",0.049839,0.92124,0.03032,0.015119,0.028635
"In ancient Persia, a young girl named Laleh discovers a magical carpet that transports her to hidden realms. Alongside her talking pet parrot, she embarks on exciting adventures, solving riddles and befriending mystical creatures. As she learns courage and kindness, Laleh discovers the true magic of friendship and self-acceptance.",0.188596,0.738576,0.021087,0.031237,0.016469
"In a magical Persian village, a curious girl named Ava discovers an ancient carpet that grants her three wishes. As she navigates enchanting adventures and faces challenges, she learns the importance of friendship, bravery, and selflessness. Together with her talking cat, she uncovers the true power of wishes and dreams.",0.087349,0.786764,0.035724,0.018229,0.026152
"In a vibrant Persian village, a curious young girl named Leila discovers an ancient, enchanted carpet that transports her to magical realms. Alongside her talking parrot, she embarks on adventures, learns about friendship, bravery, and her rich heritage, while ultimately uncovering the power of belief and the importance of home.",0.060756,0.789852,0.020173,0.022834,0.028232
"In a vibrant Persian village, a young girl named Leila discovers a magical carpet that grants her wishes. As she embarks on whimsical adventures, she learns valuable lessons about friendship, courage, and the importance of helping others. Through her journey, Leila uncovers the true meaning of happiness and generosity.",0.037545,0.976072,0.013584,0.018558,0.007659
"In the enchanted land of Persia, young Nima discovers a magical carpet that grants wishes. With his loyal friends, he embarks on thrilling adventures, facing mischievous jinn and learning the value of friendship and kindness. Together, they uncover hidden treasures and save their village from a looming danger, proving courage conquers all.",0.062753,0.740475,0.164914,0.016888,0.009802
"In ancient Persia, a young girl named Lila discovers a magical carpet that takes her on wondrous adventures. With her talking parrot, Pasha, she learns about friendship, courage, and the importance of heritage. Together, they must solve riddles and face challenges to protect their village from an impending shadow.",0.128636,0.544128,0.238423,0.01632,0.026417
"In the enchanting land of Persia, young Leila discovers a magical carpet that takes her on adventures through time. With her mischievous cat, Shem, she visits ancient cities, meets legendary heroes, and learns the importance of courage and kindness. Together, they uncover secrets that unite the past with the present.",0.238163,0.810639,0.035064,0.011457,0.01168
"In a vibrant Persian village, young Amir discovers a magical carpet that grants wishes. With his trusty cat, Niloofar, they embark on adventures, helping friends and solving problems. But when the carpet's magic begins to fade, Amir learns that true happiness comes from friendship and kindness, not just wishes.",0.075264,0.93391,0.168463,0.016025,0.01577
"In a vibrant Persian village, a curious young girl named Leila discovers a magical carpet that grants wishes. As she embarks on whimsical adventures, she learns the importance of kindness, friendship, and sharing her wishes with others. Together with her friends, Leila uncovers the true magic of generosity and love.",0.029384,0.978816,0.007913,0.01419,0.008935
"In a magical village, young Shirin discovers a hidden garden where mythical creatures thrive. With her talking cat, she embarks on a quest to save the garden from a greedy sorcerer. Along the way, Shirin learns the importance of friendship, bravery, and protecting nature, unlocking her own magical powers.",0.148094,0.651372,0.039611,0.015599,0.061641
"In a vibrant Persian village, a curious young girl named Leyla discovers a magical carpet hidden in her grandmother's attic. As she embarks on whimsical adventures through enchanted lands, she learns valuable lessons about friendship, courage, and the importance of her cultural heritage, ultimately bringing her community closer together.",0.060739,0.76821,0.02789,0.015191,0.010161
"In the enchanting land of ancient Persia, a curious girl named Yasmin discovers a magical carpet hidden in her grandmother's attic. As she embarks on thrilling adventures across the skies, Yasmin learns the importance of courage, friendship, and her cultural heritage, ultimately uniting her village in celebration of their stories.",0.06504,0.930506,0.024861,0.015013,0.011741
"In a magical Persian village, young Leila discovers a hidden garden filled with talking animals and ancient secrets. Tasked with saving the garden from an evil sorcerer, Leila embarks on an adventurous quest, befriending mystical creatures and learning the power of courage, friendship, and the importance of protecting nature.",0.107486,0.720658,0.048589,0.010054,0.032241
"In a vibrant Persian village, young Nima discovers an ancient, enchanted carpet that flies to magical realms. Alongside his mischievous cat, Kavi, they embark on thrilling adventures, meeting whimsical creatures and solving riddles. As they explore friendship and bravery, Nima learns the true power of believing in himself and his dreams.",0.0646,0.886576,0.034935,0.031139,0.044721
"In a vibrant Persian village, a curious young girl named Leila discovers a hidden garden filled with magical flowers. Each bloom grants a special wish, but when mischievous spirits threaten the garden’s magic, Leila must unite her friends and use creativity and bravery to protect their enchanting home and restore harmony.",0.049565,0.811641,0.023182,0.005864,0.018306
"In a vibrant Persian village, a curious young girl named Lila discovers a magical, talking carpet. Together, they embark on adventures through enchanted lands, solving riddles and helping mystical creatures. As Lila learns about friendship and bravery, she must choose between her dream of adventure and the comforts of home.",0.047059,0.925381,0.041925,0.011625,0.021236
"In ancient Persia, a curious young girl named Yasmin discovers a magical carpet that grants her wishes. As she explores enchanted lands, she learns valuable lessons about friendship, courage, and the importance of kindness. With each adventure, Yasmin uncovers her true strength, inspiring her village to embrace their dreams together.",0.047091,0.951976,0.02219,0.017501,0.011294
"In the vibrant town of Kashan, a curious young girl named Lila discovers a magical carpet that transports her to ancient Persia. Each adventure teaches her about bravery, friendship, and the rich history of her culture. As she navigates enchanting landscapes, Lila learns that her dreams can shape her destiny.",0.037076,0.940868,0.020182,0.018746,0.027963
"In ""The Secret Garden of Stars,"" young Arya discovers a hidden garden filled with magical flowers that grant wishes. With her loyal cat, Pasha, she embarks on adventures to help her friends, teaching them the importance of kindness and courage. Together, they learn that true magic lies within their hearts.",0.230715,0.796187,0.019703,0.005175,0.016361
"In ancient Persia, a young girl named Yasmin discovers a magical feather that grants her the ability to communicate with animals. As she befriends a clever fox and a wise owl, they embark on an adventure to save her village from an impending drought, learning the importance of friendship and courage.",0.077164,0.693553,0.095543,0.025348,0.020518
"In ancient Persia, young Arya discovers a hidden garden filled with magical creatures. With the help of her newfound friends, she embarks on a quest to rescue her village from a cruel sorcerer. Through bravery and friendship, Arya learns the power of kindness, ultimately transforming her world and herself.",0.146671,0.588025,0.021509,0.012003,0.028624
"In a vibrant Persian village, young Amir discovers a magical carpet that transports him to enchanted lands. Alongside a mischievous talking parrot, he embarks on thrilling adventures, learning the importance of friendship, bravery, and the rich history of his culture. Together, they must outsmart a wicked sorcerer to return home.",0.064845,0.640034,0.071405,0.021263,0.146973
"In ancient Persia, a curious young girl named Layla discovers a hidden garden filled with magical creatures. When the garden faces destruction, Layla embarks on an adventure with her newfound friends to save their home. Along the way, she learns the importance of courage, friendship, and protecting nature's wonders.",0.182886,0.638776,0.056441,0.011957,0.020771
"In a vibrant Persian village, young Kian discovers a magical carpet that transports him to ancient tales. As he meets legendary heroes and learns valuable lessons, Kian must solve riddles and confront his fears. With courage and friendship, he learns the importance of storytelling, bridging the past and present.",0.068509,0.883322,0.091252,0.016855,0.017702
"In a vibrant Persian village, young Amir discovers a magical carpet that whisks him away on adventures through ancient tales. Alongside new friends, he learns the value of courage, friendship, and storytelling. Together, they unlock mysteries of the past, bridging generations and cultures, while discovering the true power of imagination.",0.077519,0.892132,0.023781,0.014075,0.082714
"In a vibrant Persian village, a curious young girl named Leila discovers a magical carpet hidden in her grandmother’s attic. As she journeys through enchanted lands, she learns the importance of kindness, bravery, and her cultural heritage. Along the way, Leila gathers friends, faces challenges, and uncovers ancient secrets.",0.070392,0.616462,0.03565,0.01756,0.028625
"In ""The Enchanted Carpet,"" young Amir discovers a magical carpet that whisks him away on thrilling adventures across ancient Persia. Alongside new friends—a clever parrot and a brave princess—he learns the importance of courage, friendship, and embracing his heritage, while facing challenges that test his heart and spirit.",0.078826,0.832965,0.032986,0.025855,0.016745
"In a magical garden hidden within ancient Persia, a curious young girl named Zara discovers a talking flower named Golzar. Together, they embark on an adventure to save the garden from a greedy sorcerer. Along the way, they learn about friendship, bravery, and the importance of protecting nature's wonders.",0.037682,0.67227,0.198575,0.011219,0.027307
"In a vibrant Persian village, young Leila discovers a magical carpet that grants her three wishes. As she navigates the wonders and challenges of her wishes, Leila learns about friendship, courage, and the importance of making wise choices. With her heart full of dreams, she embarks on a journey of self-discovery.",0.068936,0.961059,0.034573,0.017656,0.014421
"In ""The Magical Carpet Ride,"" young Arya discovers an enchanted carpet in her grandmother's attic. When she and her playful cat, Minoo, embark on whimsical adventures across Persia, they learn about bravery, friendship, and the rich tapestry of their culture, ultimately discovering the true magic lies within their hearts.",0.044577,0.945933,0.014046,0.027798,0.024943
"In a vibrant village, young Ramin discovers a magical carpet that grants wishes. As he embarks on whimsical adventures, he learns the importance of friendship and kindness. Together with his friends, Ramin must navigate challenges, outsmart a mischievous jinn, and ultimately discover that true happiness lies within sharing and caring for others.",0.041187,0.966599,0.010578,0.016328,0.011338
